id,latitude,longitude
85,5.00305849682209,120.0169126450934
86,4.962001757854204,119.9948130342269
87,5.010193234271835,120.1264996432853
88,5.010181921998186,120.12509172967567
89,5.029629861818764,119.76358044514402
90,5.022788778335655,119.75027449181835
91,5.274369857432601,120.31152102373834
92,5.277481820656076,120.30397766788244
93,5.068981450438085,120.25435854682874
94,5.066829537946229,120.26144932260397
95,5.081132279837825,119.93551187120526
96,5.080023120989324,119.93916666512628
97,5.0927816042201215,119.98941683343536
98,5.095927780729068,119.98662513171858
99,5.093326042161685,120.2830841125706
100,5.089438458822253,120.29589410455294
101,5.063239631350611,119.81266951690462
102,5.059204911232465,119.76345502817084
103,5.155124552574228,120.28306277593192
104,5.153226894385717,120.27937181800884
105,5.233436142789519,120.64170568638045
106,5.229720538341824,120.63447881077226
107,5.236176981371312,119.90699745208005
108,5.236539174020108,119.90633221035448
109,5.2347162275263734,119.94293296265796
110,5.2437948773133405,119.95112128089707
111,5.234787629782554,120.31869410741847
112,5.235654428209063,120.31949300681188
113,5.2450839060922805,119.92697267290767
114,5.241302008713802,119.91492435612223
115,5.231418018357643,120.30537453989986
116,5.238918418415807,120.29939426773983
117,5.245519858576534,119.93637858686277
118,5.2482714074458965,119.9341847024069
119,6.154800718385812,120.45723913351141
120,6.140879676889026,120.44974585451095
121,6.0891528298923685,121.6558018868697
122,6.0841161848803145,121.65854129121138
123,4.753550341337643,119.41383886497073
124,4.678650155846735,119.39825586947532
125,4.810976644761828,119.80536486069354
126,4.814933434474571,119.80221000506201
127,4.807845837183292,119.82742678160903
128,4.796368373901492,119.84261626455256
129,4.86433545313945,119.41141856155265
130,4.850031774305552,119.41510372778733
131,4.8849955257615045,119.9234174412123
132,4.881880526074638,119.92511167291735
133,4.902145346085764,119.93127891561002
134,4.896952405773684,119.9285887321701
135,4.893286456978825,119.39076428115274
136,4.879219114546136,119.40560663220046
137,5.199556293260188,120.31271018377045
138,5.206318276880423,120.31212697529087
139,5.207425741036956,120.58969996241684
140,5.213165972433813,120.59717800110464
141,5.243487221144691,120.3587565014923
142,5.193548835947229,120.33187616691363
143,5.2553349106972185,119.94131599527637
144,5.254768048229241,119.9431838661452
145,5.192099761620934,120.26468704392734
146,5.184859022497709,120.28854603343734
147,5.260071557431179,119.97485518859395
148,5.259182003051062,119.97531555785913
149,5.263121818080473,119.97091697178888
150,5.262201166966916,119.96627858065541
151,5.2609654271088235,120.38014214830743
152,5.265843259441024,120.36831835013089
153,5.264419559219775,120.29537443874413
154,5.268594590889929,120.28525421966184
155,5.311948557825943,120.21855132978492
156,5.302886465324376,120.22348015353248
157,5.412001762254811,125.39355767475072
158,5.395365111198349,125.36119927669884
159,5.721031364913362,121.01343394185825
160,5.729654340627544,120.99253196787022
161,5.410299771587501,120.60191401296916
162,5.408560027107395,120.58069305275168
163,5.452470449070811,120.17964880602315
164,5.445890264527095,120.1832277332783
165,5.453930029606226,120.2225893014229
166,5.4434698875691705,120.22827851685149
167,5.451047685282236,120.58094621625744
168,5.458129482902275,120.57529970716169
169,10.882669455665113,121.2138145343477
170,10.88768095936411,121.20166671862499
171,6.119920460730571,120.54486065753146
172,6.138851963094061,120.53514676588398
173,5.485299727280086,120.71846611913352
174,5.4455332050717695,120.73001598109686
175,5.421229269387497,125.48529057997682
176,5.441263101481594,125.46751392844706
177,5.491426475351539,120.9322856067748
178,5.490553933149518,120.93673195146133
179,5.490847464221634,120.92473912300676
180,5.490190348048896,120.91672378723798
181,5.4964585210893295,120.44552175587907
182,5.491515729739548,120.44821011371474
183,5.546918715882352,120.9232800691578
184,5.551794203102855,120.91146195549962
185,5.566212456525851,120.78541900633046
186,5.511967924699139,120.75731782810453
187,5.866959662071124,119.96070521112253
188,5.864081649312455,119.94620531136113
189,5.866320163141273,119.97358415125737
190,5.868149350265847,119.96915022694117
191,5.547561101651543,120.81931322074946
192,5.51170362037488,120.83881591344588
193,5.595252004379496,120.85374395122497
194,5.589838591191614,120.86012295932022
195,5.623532903879518,120.27765516494219
196,5.620866411275878,120.27246881891749
197,5.679339443038684,121.06707016926387
198,5.67378025294991,121.02222809713581
199,5.683913546245679,120.99062256878247
200,5.6723401113939715,120.99691729823135
201,5.702434569901364,120.85189677643388
202,5.687045024835997,120.82196400791138
203,5.7109887306396026,120.8962023937814
204,5.723995125180116,120.88466140939462
205,5.7570541425497295,120.40716685483524
206,5.750631221759104,120.41066024717438
207,5.773157512919864,119.68356982518728
208,5.780919949448143,119.70521328821276
209,5.074178603284652,119.83910425106163
210,5.187187060155895,120.00752786448496
211,5.344005749893733,120.27008393517745
212,5.343442408593461,120.26321244142729
213,5.348915136140491,120.22482330117589
214,5.328065775777087,120.2396186445308
215,5.375631497920224,120.33473110455597
216,5.3708664778441335,120.29629504273193
217,5.398586695709919,120.39742060797089
218,5.392359912328566,120.36604905320843
219,6.076171132026391,118.31514192359292
220,6.083881494481414,118.31447691920708
221,5.810482332245191,120.39663203546353
222,5.791860425530084,120.41221861248856
223,5.833367193315984,120.79291028018088
224,5.832179608953248,120.77842442849133
225,5.810632313120243,121.21806049007021
226,5.805820727874368,121.15936999830357
227,5.858023381618225,121.0890764221397
228,5.844079472973774,121.08185283205997
229,5.850880738335314,121.2202125399576
230,5.843745841644337,121.22409317218916
231,5.877919976132853,119.97221627070877
232,5.876718211944804,119.97286990383688
233,5.877511896909927,119.9567657799418
234,5.880616824798309,119.94923947764097
235,5.8635923514939785,119.98740869804543
236,5.868001921825198,119.97818181390056
237,5.8756904668873124,119.9453978705715
238,5.873615446365085,119.94607619108768
239,5.886116507908432,119.96800373521056
240,5.8797598486044995,119.96964144999039
241,5.87751040510343,120.07470045949817
242,5.884357691553651,120.06924093251128
243,5.8899607625244235,119.97204555951
244,5.889557569501505,119.96712751367214
245,5.905701035149892,119.98484040732053
246,5.908616259713265,119.98334458437985
247,5.91466147293501,119.983314549687
248,5.914335511662118,119.98438862602896
249,5.921284138514067,119.98012561469365
250,5.924226575943488,119.97645137881592
251,6.9463578606460175,122.19232468199576
252,6.937524900371334,122.18774879973476
253,5.906365072334425,120.00624751181537
254,5.9119469569175305,120.00129452944799
255,5.929146741725044,119.9834281094574
256,5.927310426687935,119.98947895875081
257,6.141321314423698,120.47484460952442
258,6.14035732579824,120.47802105244153
259,6.340889457695397,121.97970355302192
260,6.339168290848005,121.9587091980383
261,5.947754976863854,120.11882103941231
262,5.961301519257592,120.10688677527615
263,5.943743663750461,121.56838025217527
264,5.940037408844042,121.58059274808608
265,5.971243536306769,120.11840609935449
266,5.9839850331273565,120.10249573052694
267,5.9849738151986,120.40066116363705
268,5.971777302811402,120.40685592648512
269,6.01436553670462,121.36306163180012
270,6.017219097932853,121.36078641012689
271,6.023416093976451,121.31563660727933
272,6.022024348353217,121.32022255405357
273,6.005512611709811,121.53425269610412
274,6.022458492234012,121.53711871898399
275,6.557441393490795,121.79040266736473
276,6.551763246923358,121.79349098097872
277,11.676148051966514,120.0431100726191
278,11.685444215907616,120.04230829581181
279,6.023459396629441,121.67991913385494
280,6.002345543088984,121.65852505057188
281,6.04844901238075,121.5201126353666
282,6.047948995071848,121.51401355154043
283,6.033436094376678,121.91512422316325
284,6.0266223937576155,121.90029452842748
285,6.045575761627026,121.67480500961791
286,6.052926793884148,121.68615607740725
287,6.041112729046479,121.41096633851458
288,6.031744005997914,121.39274410925616
289,6.053675354996837,121.36607455584279
290,6.058880392342996,121.37411189396018
291,6.061205788947842,120.47927753345479
292,6.054760510653563,120.48093807982326
293,6.067133116115532,121.71300732028676
294,6.075638417193073,121.70238670961295
295,6.056010197662311,121.44411586698875
296,6.072802081737081,121.44266759829566
297,6.076162774371961,121.16688282967661
298,6.074960878543325,121.17084320160544
299,10.86122437264549,119.62439297752968
300,10.85434067926347,119.6316559125275
301,6.128365894528616,121.84354072554528
302,6.126562717921909,121.82154603639778
303,6.149820229101827,120.42627117268549
304,6.145937558979887,120.4390649751045
305,6.144938499544707,121.80983899357219
306,6.158101025228628,121.79934415525784
307,6.169624852806981,121.00469750845168
308,6.168238645651644,120.9877889065087
309,6.142667228966596,120.8822825153986
310,6.161191664400303,120.8972225134927
311,6.200261637367966,121.05181035317537
312,6.204438281302412,121.04168622598671
313,6.1849558713766735,120.98216490558906
314,6.1957879423105355,120.95590811531147
315,6.213906946631674,120.85576364609099
316,6.213178547714553,120.8468788215553
317,6.237942446198504,121.83674107328855
318,6.222716874846328,121.84066375374736
319,6.284130672459021,118.07329453447151
320,6.28727635444031,118.07815192703413
321,6.291724197704054,121.96289619184711
322,6.279231411487285,121.97524519618993
323,6.2662376413211875,120.63952830942564
324,6.249918694896565,120.6312764962584
325,6.3064352307504965,121.92168252951262
326,6.317023146543451,121.92393189361681
327,6.326958170337807,122.04840490265433
328,6.32129923799383,122.04584519075948
329,6.918454910624618,125.7203194585275
330,6.9155563457532665,125.68496350222121
331,6.315685173720576,120.86500783204221
332,6.313927327402774,120.84356607021736
333,6.332512662803506,122.03618950598302
334,6.3394518483184,122.01936901617324
335,6.010558615428379,121.05174249267668
336,5.985130745582435,121.30221823813993
337,6.7609668823753415,121.43323665568259
338,6.766902213513936,121.42850425537148
339,6.025583031297353,121.86671140414887
340,6.033734862143078,121.83090835449067
341,6.107946160572716,120.50532842781068
342,6.105925077461375,120.50139740758367
343,6.10811704659401,120.95307015883063
344,6.1068451374161326,120.95726123203686
345,6.132606432080401,120.98846194245964
346,6.131076621338076,120.96980170052505
347,6.925867341382154,122.18029217909991
348,6.920698662096116,122.18310339617855
349,6.349800332749418,120.55461920844995
350,6.262463165015216,120.49056913768426
351,6.40832464801149,120.70307145770248
352,6.406115575001086,120.67612574756667
353,6.420815620563985,120.7851739383623
354,6.433988234296792,120.77841497438482
355,6.452768803353675,121.82820517282755
356,6.4495546126549765,121.82195355032913
357,6.459599755630898,122.20785780925145
358,6.455493964171407,122.21851459965059
359,6.519287179902409,121.77437323895526
360,6.522292905693852,121.7790145187132
361,6.535481826685195,121.76144798325905
362,6.53502229520684,121.75584273528594
363,6.581438570880056,121.69034045081649
364,6.56776829468579,121.69386242868212
365,6.597086818002833,121.55677650721347
366,6.592792928855639,121.55911193060432
367,6.6117225894817695,121.79180629386835
368,6.615821991299657,121.78853772974188
369,6.615643149980279,121.51102155859265
370,6.618614553071346,121.50865237840972
371,6.6160643167110145,121.54419646666467
372,6.615120364800634,121.54730688651883
373,6.629601531198237,121.5741225117495
374,6.637944852342412,121.56747015577197
375,6.658864544895023,121.56726785029349
376,6.64788805609246,121.56135953567048
377,6.678917239696268,121.59259163291726
378,6.653375296079115,121.59231889267924
379,6.6892280414109395,121.70818937999537
380,6.671203118408316,121.70455351419238
381,6.728060759616747,122.2602142270044
382,6.736063478690442,122.25465556714363
383,8.234876009304362,117.10909951789459
384,8.226543541337056,117.09289281172966
385,6.943435494329221,122.21612380411396
386,6.970193784911584,122.25744251415401
387,11.16293160780934,119.5461813693588
388,11.16690036547853,119.55230971103474
389,6.766160269556838,122.3655406521851
390,6.764462752913839,122.37113414631452
391,6.785349454411278,126.27223858343818
392,6.79470674824508,126.2605540852807
393,6.816589790788054,121.53893921717685
394,6.831164470852983,121.53146084276001
395,6.839322446645204,121.54549521542992
396,6.830581589722448,121.5547176302198
397,6.98759160638318,118.45153875855429
398,6.978518736134616,118.48143481093267
399,7.167426566700832,122.27218176399126
400,7.165680618313299,122.2687858826501
401,9.674302342440434,125.65426436511588
402,9.71395551377052,125.63391803430792
403,10.242430029448645,124.32580905036163
404,10.240349735771805,124.31954047791763
405,6.528896599631241,121.93799279314634
406,6.486015879829914,122.0792892307765
407,6.74903047511589,122.39114454967104
408,6.737053841711945,122.39423018138424
409,6.719435387684843,121.95345579260525
410,6.715370314363565,121.96685063256278
411,6.749985396246309,121.4489796225153
412,6.739610193455575,121.45462263994112
413,6.7552734531484955,122.40864900602219
414,6.758807536477643,122.40008243686255
415,6.88564533077735,122.27351254322542
416,6.88994683626986,122.27718094020841
417,6.8887243690601805,122.14518530769223
418,6.882130338619024,122.15391196709909
419,6.905365268961688,121.58785080505568
420,6.893531446017007,121.59089964341744
421,7.183559808375065,125.70808791784222
422,6.979962778428246,125.76054217866249
423,7.284346597811336,125.82870047415275
424,7.273285162685391,125.8315503163302
425,7.270307396641253,122.84867471612382
426,7.268622585271608,122.85422634505433
427,7.309457089252873,122.314455430946
428,7.30894530683082,122.3082128392651
429,7.300783248284676,124.01893771899596
430,7.362238180109905,124.05284569124117
431,8.091461038649536,117.04675469505003
432,8.088235667482559,117.00741243875683
433,8.111255136448625,117.1519706667621
434,8.123009424313464,117.13779117449333
435,8.157449606844239,117.22848475029015
436,8.156853392433693,117.22121227871058
437,8.171434677262207,117.23865220057358
438,8.169592220703235,117.24472328682114
439,8.167580721914911,117.15324490371823
440,8.153183192110586,117.17229885562575
441,9.59187027484601,125.7160326089894
442,9.595606917198086,125.70697503955694
443,9.697920380460662,125.66849472343097
444,9.707471713594979,125.66767093875653
445,9.915176890393667,125.63911440343668
446,9.886609208587387,125.62431502198928
447,11.190754033926941,123.92576325596463
448,11.18853670245608,123.92171335036817
449,9.065240592508792,118.1404385881649
450,9.063810877153903,118.13716707076563
451,9.702613314012709,126.02450084000816
452,9.721602925295235,126.05382357420677
453,7.389192847554019,122.79802289382609
454,7.321499800363132,122.83484078091809
455,7.495345805509594,122.41798205151957
456,7.488406719466819,122.41424694967833
457,7.591675515277932,123.12864479275419
458,7.602934396540861,123.10135342013615
459,7.606510805637244,123.45829241188332
460,7.61302012172302,123.45773099550749
461,7.801495649302217,117.2120832511699
462,7.800701504164548,117.21990593142463
463,7.826453080016103,117.22410234363772
464,7.825961713525693,117.21810878029298
465,7.843616764158855,118.44513949114051
466,7.841483827211199,118.44099091445055
467,9.077406553843819,123.27988740159559
468,9.083278713536044,123.26565336763692
469,9.219968805328792,118.43537092279985
470,9.21657231343135,118.44656271733528
471,9.612738319670573,126.13914255302421
472,9.60785184022826,126.13419121868112
473,9.129353472351978,124.78159860205527
474,9.184649154222166,124.64756263321914
475,9.280654854969281,120.83085901654515
476,9.279836141507094,120.82087255818342
477,9.292150477132298,117.94084225182338
478,9.28624367968003,117.93817042279629
479,7.866549975634508,117.00694818249768
480,8.011323219396356,116.99446176015189
481,8.08293318612217,117.09883112766092
482,8.07439923071654,117.10347270046066
483,8.17136816172344,117.02280784643416
484,8.17045465974112,117.0218420690576
485,8.198577110732277,117.19517974053575
486,8.202284732327088,117.18619251701791
487,8.222392383708607,117.30800202978932
488,8.268710391720264,117.27107142719846
489,9.616719963277719,121.03309634955464
490,9.61407275581827,121.02794751326493
491,9.60306425752719,121.27079902080047
492,9.61175280444333,121.28401398696936
493,8.284380939244931,117.24161306690866
494,8.279958294798506,117.18766677598671
495,8.363539302845295,117.22897249805696
496,8.362874176027505,117.23116416019234
497,8.400283841615996,126.39134906766664
498,8.399169078628795,126.39502232780833
499,8.451063890153092,126.38723838286371
500,8.447605955312879,126.39181467650855
501,8.62331351286149,123.5748694229408
502,8.62683124944853,123.575464370694
503,8.753026302374868,123.23113665276371
504,8.756072602470796,123.22375246342173
505,8.85665310812594,123.42131446095696
506,8.866564680121268,123.42045960635242
507,8.884599822338163,126.3401101720115
508,8.882294282439059,126.3284944843005
509,8.884826079750315,118.254842937309
510,8.88824759771795,118.24654922503035
511,9.694872608186756,125.60269593331168
512,9.68912139206061,125.60876399976446
513,9.699309878002946,126.07806455730774
514,9.695347875313097,126.08330794348133
515,9.163323356681298,123.66132924900361
516,9.152010508321471,123.52333800503908
517,9.295073056127201,117.96320517778649
518,9.292704237174895,117.96935356776618
519,9.393741409963711,126.051252360959
520,9.392782104248674,126.05441337319856
521,9.410235380583693,125.93748968346888
522,9.416590633285741,125.92208463872926
523,9.409338325009283,126.01147151190646
524,9.422359763019843,126.01793092476558
525,9.452662287305383,118.60942970804217
526,9.442170860714237,118.61513593897276
527,9.491254866878025,123.92438900864327
528,9.495770086313895,123.92078890186505
529,9.581035601821387,125.76373919598248
530,9.584213228172413,125.75603667361268
531,9.592007839566485,121.244197446674
532,9.593885296341616,121.24664328786548
533,9.628741773484983,126.17483773003539
534,9.627023605974717,126.18049927092316
535,9.589502823177625,123.84705566070467
536,9.582633035195865,123.76325973599822
537,9.92300729245389,125.4979478701123
538,9.926046264075762,125.49552481570926
539,9.926123909928407,123.86806675408285
540,9.92264257820493,123.86996023182752
541,9.626869942808778,121.23909428241198
542,9.582529513706167,121.20657653887298
543,9.654075246736063,121.25380405494842
544,9.659151044605807,121.25466251449011
545,9.705004782156209,126.00622242930456
546,9.719727979675264,125.97053360194792
547,9.735625313030074,125.64177365377833
548,9.738622152714225,125.64640121208834
549,9.739661413744495,125.58481605343817
550,9.744079604183854,125.57410642085905
551,9.744001904506174,126.17080233332412
552,9.743219178448918,126.1612548401651
553,9.73334085038384,125.60017012520329
554,9.738586117487662,125.59533862388912
555,9.744159330450161,125.70054733559436
556,9.74307901623674,125.68736993787445
557,9.740080347336761,125.60489519526988
558,9.751212228473765,125.60393509127712
559,9.881226901162831,118.78884379545246
560,9.887518835849031,118.77359223270841
561,9.862560661980302,125.95947733748257
562,9.891325171396897,125.95237896743264
563,9.884949348489398,123.37585697079128
564,9.878455280567694,123.3793890596753
565,9.87917939751935,123.76472228771607
566,9.891956850074276,123.78376532917709
567,9.895358468882106,123.8393635036973
568,9.906450847214465,123.8124757318824
569,10.435565504329748,119.01487222700695
570,10.427053414472677,119.01950190725152
571,9.904367338269084,125.5951158254614
572,9.900285786814754,125.57109301497172
573,11.284713252922971,125.09401739947486
574,11.28359487510818,125.08037571163669
575,9.908730408757101,125.89565605885379
576,9.91299314274785,125.8992913908412
577,9.92249576643574,125.51683511239511
578,9.884007656413244,125.51957155823588
579,9.92822566131034,125.93912189797503
580,9.919795103661691,125.93458398171313
581,9.610174855485534,125.9438909240896
582,9.71417481399603,125.93492112157524
583,9.762191704842545,125.61369320587764
584,9.761296518144876,125.60277394646015
585,9.747753434324217,125.62931671188122
586,9.7617271998092,125.62811150066211
587,9.774412814270645,125.54981056191039
588,9.773397554212291,125.55981132176545
589,9.785563451850111,125.55425238264954
590,9.783462656809442,125.55016632218457
591,9.768278803994512,125.66082975195714
592,9.788925001848792,125.63504874464115
593,9.79000706184621,125.7013981870842
594,9.769575893273688,125.71251059063044
595,9.817068588364412,125.58757492505416
596,9.808778517923468,125.5920838501232
597,9.847316961756224,125.96067182288043
598,9.846757080783348,125.95384253732283
599,9.867151733273252,124.57173111565301
600,9.856518821131909,124.56622277501327
601,9.850517870624047,123.81205247060755
602,9.849196717623778,123.79593738268485
603,9.879788842636616,122.37892574928316
604,9.868557820090297,122.38181928356543
605,10.182532268862536,124.30435563663114
606,10.181002314089955,124.3013798643219
607,9.875762293301044,125.91732075294036
608,9.882889997699678,125.91044703646031
609,9.908904185148929,125.94123637486504
610,9.89037383742844,125.92246008650838
611,9.940851331882735,123.8577411413827
612,9.949664237813106,123.85321917520889
613,9.957086953414663,123.90445136406531
614,9.9565295568271,123.90386207030956
615,9.927810943821104,125.07427467064956
616,9.896151943520474,125.07904449116764
617,9.947614510111547,125.98087337920131
618,9.960306340238942,125.9720576796823
619,9.973506813469191,123.99617891646064
620,9.97662581202776,123.98861850704968
621,9.975197537537529,125.54916768390123
622,9.97757783912265,125.54684682297146
623,10.014674446535215,125.49904670983565
624,9.986016631346537,125.50737013846908
625,10.01602831935666,125.53463510447631
626,10.023842231534973,125.51569428932044
627,10.02017906222527,125.21795880386887
628,9.954495588080189,125.2841472180755
629,10.448543837583244,119.00114167566278
630,10.453498179184598,118.99719144488573
631,10.189650221813675,124.20546657778303
632,10.19710087536637,124.24289784828152
633,10.206436109962869,124.17131266805062
634,10.194301414000515,124.15157587166907
635,10.190438059787548,124.28444388842418
636,10.19492894868955,124.27355803577608
637,10.219488004004194,124.31663774789952
638,10.22165132063908,124.32750601463096
639,10.23937163451941,119.32565608433767
640,10.238314217992606,119.3291403819199
641,9.822487727878956,126.03681924935046
642,9.797068122425053,126.12057949668869
643,10.084277283878242,119.23091933802468
644,10.064195240256248,119.22051590991941
645,10.092945435471858,118.78114475319684
646,10.082651335712372,118.78117313365746
647,10.104851559323187,124.51137722393757
648,10.089132845603869,124.51542695643812
649,10.098067628714833,119.23980734717153
650,10.105734625636408,119.2330041788154
651,10.139721821073765,125.47952661434081
652,10.129385276537919,125.4821896974084
653,10.11097048396,124.53413789068158
654,10.073211036351852,124.55467505271497
655,10.151093481371385,119.24589951381816
656,10.146312326884406,119.2484999582268
657,10.175719505994117,124.39105563051069
658,10.168641185534645,124.35539389244774
659,10.24432242217603,124.46434003695218
660,10.243367477101147,124.46977401116862
661,10.258988991641624,123.91690257742475
662,10.249587090557919,123.91932486114756
663,10.272736546931899,119.39500245341858
664,10.26999548510405,119.38967106975193
665,10.265349394418799,119.45651320675356
666,10.263593533318097,119.46229895194747
667,10.271665046007957,119.35446875688734
668,10.270476047375233,119.35838663121243
669,10.261137271639994,124.04515451185556
670,10.25669625545924,124.03177234761402
671,10.27288319012537,123.95817336388488
672,10.307267982290899,124.01126850659969
673,10.333735874112689,118.94243348653981
674,10.330959826975771,118.94610735763845
675,10.380279501927482,125.58866451664524
676,10.376560340314308,125.59068734879763
677,10.398636474444242,122.60329268697119
678,10.392195280902099,122.61181707925563
679,10.419169868388517,119.137516330846
680,10.410353872715804,119.13978766327422
681,10.407910818719621,122.58209680589992
682,10.405477260238928,122.56792230793735
683,10.43199702427468,125.22799496728078
684,10.435594425619676,125.21927491612558
685,9.821394755952685,124.46340394371646
686,9.784162671256503,124.00925645413606
687,10.160634650253265,124.16906777124831
688,10.158125838572131,124.17733456702207
689,10.429064783172242,125.48976810991566
690,10.456595375629078,125.47564196255651
691,10.47659767653345,125.22769413399075
692,10.465335199326388,125.2254223431083
693,10.45636303122334,122.72123721359499
694,10.46973954834972,122.68881272090319
695,10.471067251901099,123.4423182476294
696,10.458973167371017,123.43684771535456
697,10.490499206846268,124.66953512758725
698,10.496491432707726,124.67966347852871
699,10.49460964092584,119.99441754654696
700,10.49744224271827,119.99215903639971
701,11.69497033134388,120.14766054351091
702,11.686637416348281,120.14334370784937
703,10.501167049841417,122.72777797350835
704,10.50047187006731,122.71929834762132
705,10.499083881957706,119.14503893818546
706,10.504454187746521,119.13202139115457
707,10.511840965849563,119.07387192488582
708,10.491497111046964,119.06333286647093
709,10.510800443653508,122.73899924874027
710,10.516606077446943,122.73602033578705
711,10.533256406882057,119.23052385807915
712,10.535688873990987,119.22462759141636
713,10.558805158110262,119.19624196200401
714,10.553320343909196,119.19765505665832
715,10.555410780362815,119.12260562319031
716,10.576153719423361,119.15352013035483
717,10.645290404847561,119.90046693909548
718,10.643619683076235,119.89664394361212
719,10.718886471082062,124.32653873734687
720,10.725205112639236,124.3186486190131
721,10.727175676627494,119.69561528949063
722,10.71104671818329,119.69236186486093
723,10.724601937070704,120.79701344154961
724,10.727896819006636,120.7890266932621
725,10.72756087079595,120.91046895472827
726,10.733857495705545,120.89520602294752
727,10.867648214360536,119.3343233536531
728,10.866224302516544,119.33901529147475
729,10.880595805519707,119.32567636915569
730,10.879024942980692,119.3220818745518
731,11.861522987334316,121.29835371476173
732,11.866403164778216,121.28652423206685
733,11.035996548428459,119.72194234743715
734,11.04519730103728,119.69963985023963
735,10.823636347644431,119.62062759770508
736,10.810904543308736,119.62755235813412
737,10.907250852849698,121.07703094233332
738,10.82487534308113,121.03435661547483
739,10.91144662978943,121.05251338194972
740,10.916026632935962,121.04141151760416
741,18.98788118713609,121.22301102481688
742,18.985800962915892,121.2189649747359
743,10.507830924638151,119.81209476314139
744,10.48645105872784,119.88254364795802
745,10.674313890586422,120.24821943503179
746,10.658275511375436,120.24498428143363
747,10.704779047525196,119.30415020925172
748,10.692158173187835,119.30740182168657
749,10.616368400563482,124.30767186276913
750,10.652179968331048,124.3629701554651
751,10.718233916919827,120.25742988576913
752,10.702527954134371,120.26147633314902
753,10.686609064059889,124.47430026695268
754,10.664377149835135,124.43105904445552
755,10.716757526725939,119.62451566689118
756,10.722339809034281,119.63283529343552
757,10.490968019034137,122.56979946383713
758,10.605970728359118,122.5892496420502
759,10.75760243417607,121.07204056949355
760,10.755797344679682,121.06852965829843
761,10.759740407430254,125.96463411029282
762,10.755937114938174,125.95593130275859
763,10.750979180132061,124.5182944613725
764,10.77536404699496,124.55594825843298
765,10.699503998980935,125.79884069265793
766,10.72006799549777,125.76589389186542
767,10.815822575634233,120.9672823730763
768,10.813496781304623,120.97494610761613
769,10.927747791924745,125.83365192585615
770,10.923545933591203,125.83808527613091
771,10.943557987479698,119.71196606414118
772,10.955074387288752,119.71061768836502
773,10.966608648791988,119.61133256233165
774,10.956931327536847,119.61382580466083
